;Natasha_no_hyphen1;Tokens;Lemmas;wh_words;wh_dicts
8370;Итак: третий закон Наглотайса… кто скажет?;9;[{'ADV': 'итак'}, {'PUNCT': ':'}, {'ADJ': 'третий'}, {'NOUN': 'закон'}, {'PROPN': 'наглотайс'}, {'PUNCT': '…'}, {'PRON': 'кто'}, {'VERB': 'сказать'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
8400;Ты о ком?;4;[{'PRON': 'ты'}, {'ADP': 'о'}, {'PRON': 'кто'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
8435;Кому нужно убивать Дивангарда?;5;[{'PRON': 'кто'}, {'ADJ': 'нужный'}, {'VERB': 'убивать'}, {'PROPN': 'дивангард'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
8440;Да кому это в голову взбредет?;7;[{'PART': 'да'}, {'PRON': 'кто'}, {'PRON': 'это'}, {'ADP': 'в'}, {'NOUN': 'голова'}, {'NOUN': 'взбрести'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
8588;А ты кого ждала?;5;[{'CCONJ': 'а'}, {'PRON': 'ты'}, {'PRON': 'кто'}, {'VERB': 'ждать'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
8610;И угадайте, кого я там встретил?;8;[{'CCONJ': 'и'}, {'ADV': 'угадайте'}, {'PUNCT': ','}, {'PRON': 'кто'}, {'PRON': 'я'}, {'ADV': 'там'}, {'VERB': 'встретить'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
8632;А кто это был?;5;[{'CCONJ': 'а'}, {'PRON': 'кто'}, {'PRON': 'это'}, {'AUX': 'быть'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
8757;…насчет ожерелья… ты вспомнила, кто его тебе дал?;12;[{'PUNCT': '…'}, {'ADP': 'насчет'}, {'NOUN': 'ожерелье'}, {'PUNCT': '…'}, {'PRON': 'ты'}, {'VERB': 'вспомнить'}, {'PUNCT': ','}, {'PRON': 'кто'}, {'PRON': 'он'}, {'PRON': 'ты'}, {'VERB': 'дать'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
8808;Кто там был?;4;[{'PRON': 'кто'}, {'ADV': 'там'}, {'VERB': 'быть'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
8817;Я крикнула: «Кто здесь?;7;[{'PRON': 'я'}, {'VERB': 'крикнуть'}, {'PUNCT': ':'}, {'PUNCT': '«'}, {'PRON': 'кто'}, {'ADV': 'здесь'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
8818;А просто так вы не могли понять, кто это?;11;[{'CCONJ': 'а'}, {'PART': 'просто'}, {'ADV': 'так'}, {'PRON': 'вы'}, {'PART': 'не'}, {'VERB': 'мочь'}, {'VERB': 'понять'}, {'PUNCT': ','}, {'PRON': 'кто'}, {'PRON': 'это'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
8855;Привлеките всех, кого найдете, из Д. А. Гермиона, контактные галлеоны еще работают, так?;20;[{'PROPN': 'привлеките'}, {'PRON': 'весь'}, {'PUNCT': ','}, {'PRON': 'кто'}, {'VERB': 'найти'}, {'PUNCT': ','}, {'ADP': 'из'}, {'PROPN': 'д'}, {'PUNCT': '.'}, {'PROPN': 'а'}, {'PUNCT': '.'}, {'PROPN': 'гермиона'}, {'PUNCT': ','}, {'ADJ': 'контактный'}, {'NOUN': 'галлеон'}, {'ADV': 'еще'}, {'VERB': 'работать'}, {'PUNCT': ','}, {'ADV': 'так'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
8937;Кто здесь еще?;4;[{'PRON': 'кто'}, {'ADV': 'здесь'}, {'ADV': 'еще'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9004;Джинни, кто еще погиб?;6;[{'PROPN': 'джинни'}, {'PUNCT': ','}, {'PRON': 'кто'}, {'ADV': 'еще'}, {'VERB': 'погибнуть'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9018;Которая светит только тому, кто ее держит, помнишь?;11;[{'PRON': 'который'}, {'VERB': 'светить'}, {'PART': 'только'}, {'DET': 'тот'}, {'PUNCT': ','}, {'PRON': 'кто'}, {'PRON': 'она'}, {'VERB': 'держать'}, {'PUNCT': ','}, {'VERB': 'помнить'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9019;Они вообще соображают, кому продают товар?;8;[{'PRON': 'они'}, {'ADV': 'вообще'}, {'VERB': 'соображать'}, {'PUNCT': ','}, {'PRON': 'кто'}, {'VERB': 'продавать'}, {'NOUN': 'товар'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9056;Но кто это?;4;[{'CCONJ': 'но'}, {'PRON': 'кто'}, {'PRON': 'это'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9074;Кто говорит?;3;[{'PRON': 'кто'}, {'VERB': 'говорить'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9208;Кто здесь?;3;[{'PRON': 'кто'}, {'ADV': 'здесь'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9249;Кто уже вернулся?;4;[{'PRON': 'кто'}, {'ADV': 'уже'}, {'VERB': 'вернуться'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9370;А кто это?;4;[{'CCONJ': 'а'}, {'PRON': 'кто'}, {'PRON': 'это'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9373;Кто, Грегорович?;4;[{'PRON': 'кто'}, {'PUNCT': ','}, {'PROPN': 'грегорович'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9494;Кто этот тип в шолтом?;6;[{'PRON': 'кто'}, {'DET': 'этот'}, {'NOUN': 'тип'}, {'ADP': 'в'}, {'NOUN': 'шолтом'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9496;А ты кто?;4;[{'CCONJ': 'а'}, {'PRON': 'ты'}, {'PRON': 'кто'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9578;Кто мог его заколдовать?;5;[{'PRON': 'кто'}, {'VERB': 'мочь'}, {'PRON': 'он'}, {'VERB': 'заколдовать'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9631;Догадываешься, о ком речь?;6;[{'PROPN': 'догадываться'}, {'PUNCT': ','}, {'ADP': 'о'}, {'PRON': 'кто'}, {'NOUN': 'речь'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9632;О ком?;3;[{'INTJ': 'о'}, {'PRON': 'кто'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9691;А кто явился?;4;[{'CCONJ': 'а'}, {'PRON': 'кто'}, {'VERB': 'явиться'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9739;Кто «она»?;5;[{'PRON': 'кто'}, {'PUNCT': '«'}, {'PRON': 'она'}, {'PUNCT': '»'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9749;И кто такие Карроу?;5;[{'CCONJ': 'и'}, {'PRON': 'кто'}, {'DET': 'такой'}, {'PROPN': 'карроу'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9780;Кого они ждут, Гарри Поттера?;7;[{'PRON': 'кто'}, {'PRON': 'они'}, {'VERB': 'ждать'}, {'PUNCT': ','}, {'PROPN': 'гарри'}, {'PROPN': 'поттер'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9833;У кого есть палочки?;5;[{'ADP': 'у'}, {'PRON': 'кто'}, {'VERB': 'быть'}, {'NOUN': 'палочка'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9839;Вы кто?;3;[{'PRON': 'вы'}, {'PRON': 'кто'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9841;Кто это был с моей женой?;7;[{'PRON': 'кто'}, {'PRON': 'это'}, {'AUX': 'быть'}, {'ADP': 'с'}, {'DET': 'мой'}, {'NOUN': 'жена'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9863;Кто – он?;4;[{'PRON': 'кто'}, {'PUNCT': '–'}, {'PRON': 'он'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9880;Кто этот вор, Грегорович?;6;[{'PRON': 'кто'}, {'DET': 'этот'}, {'NOUN': 'вор'}, {'PUNCT': ','}, {'PROPN': 'грегорович'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9925;А за кого вы-то двое?;6;[{'CCONJ': 'а'}, {'ADP': 'за'}, {'PRON': 'кто'}, {'NOUN': 'вы-то'}, {'NUM': 'двое'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9941;С теми, кто пытался украсть меч?;8;[{'ADP': 'с'}, {'DET': 'тот'}, {'PUNCT': ','}, {'PRON': 'кто'}, {'VERB': 'пытаться'}, {'VERB': 'украсть'}, {'NOUN': 'меч'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
9960;Это еще кто?;4;[{'PRON': 'это'}, {'ADV': 'еще'}, {'PRON': 'кто'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10069;Кто это?;3;[{'PRON': 'кто'}, {'PRON': 'это'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10071;Кто этот человек?;4;[{'PRON': 'кто'}, {'DET': 'этот'}, {'NOUN': 'человек'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10072;Вы знаете, кто это?;6;[{'PRON': 'вы'}, {'VERB': 'знать'}, {'PUNCT': ','}, {'PRON': 'кто'}, {'PRON': 'это'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10076;Кто этот человек?;4;[{'PRON': 'кто'}, {'DET': 'этот'}, {'NOUN': 'человек'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10078;Кто это?;3;[{'PRON': 'кто'}, {'PRON': 'это'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10149;А кто такой гриффиндорец?;5;[{'CCONJ': 'а'}, {'PRON': 'кто'}, {'DET': 'такой'}, {'NOUN': 'гриффиндорец'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10175;Кто ты рядом с мальчиком, который остался жив?;10;[{'PRON': 'кто'}, {'PRON': 'ты'}, {'ADV': 'рядом'}, {'ADP': 'с'}, {'NOUN': 'мальчик'}, {'PUNCT': ','}, {'PRON': 'который'}, {'VERB': 'остаться'}, {'ADJ': 'живой'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10176;И кто же не предпочтет его?;7;[{'CCONJ': 'и'}, {'PRON': 'кто'}, {'PART': 'же'}, {'PART': 'не'}, {'VERB': 'предпочесть'}, {'PRON': 'он'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10202;Вы видели, кто его вызвал?;7;[{'PRON': 'вы'}, {'VERB': 'видеть'}, {'PUNCT': ','}, {'PRON': 'кто'}, {'PRON': 'он'}, {'VERB': 'вызвать'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10233;Кто за то, чтобы навестить Лавгудов?;8;[{'PRON': 'кто'}, {'ADP': 'за'}, {'PRON': 'тот'}, {'PUNCT': ','}, {'SCONJ': 'чтобы'}, {'VERB': 'навестить'}, {'PROPN': 'лавгуд'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10241;Кто еще согласится тут жить?;6;[{'PRON': 'кто'}, {'ADV': 'еще'}, {'VERB': 'согласиться'}, {'ADV': 'тут'}, {'VERB': 'жить'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10244;Вы кто?;3;[{'PRON': 'вы'}, {'PRON': 'кто'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10285;Кто знает?;3;[{'PRON': 'кто'}, {'VERB': 'знать'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10288;Кто победил их самих?;5;[{'PRON': 'кто'}, {'VERB': 'победить'}, {'PRON': 'они'}, {'ADJ': 'сам'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10290;Кто это – Певереллы?;5;[{'PRON': 'кто'}, {'PRON': 'это'}, {'PUNCT': '–'}, {'PROPN': 'певерелла'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10392;Кому бы не хотелось отдохнуть от трудов неправедных?;9;[{'PRON': 'кто'}, {'AUX': 'бы'}, {'PART': 'не'}, {'VERB': 'хотеться'}, {'VERB': 'отдохнуть'}, {'ADP': 'от'}, {'NOUN': 'труд'}, {'NOUN': 'неправедный'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10401;Кто ты, лапушка?;5;[{'PRON': 'кто'}, {'PRON': 'ты'}, {'PUNCT': ','}, {'INTJ': 'лапушка'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10407;А тебе известно, кто любит называть Черного Лорда по имени, Уизли?;14;[{'CCONJ': 'а'}, {'PRON': 'ты'}, {'ADJ': 'известный'}, {'PUNCT': ','}, {'PRON': 'кто'}, {'VERB': 'любить'}, {'VERB': 'называть'}, {'ADJ': 'черный'}, {'PROPN': 'лорд'}, {'ADP': 'по'}, {'NOUN': 'имя'}, {'PUNCT': ','}, {'PROPN': 'уизли'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10417;Кто твой отец?;4;[{'PRON': 'кто'}, {'DET': 'твой'}, {'NOUN': 'отец'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10427;Кто здесь главный?;4;[{'PRON': 'кто'}, {'ADV': 'здесь'}, {'ADJ': 'главный'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10435;Кто вы?;3;[{'PRON': 'кто'}, {'PRON': 'вы'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10442;Надеюсь, мы не забудем, кто на самом деле поймал Поттера?;13;[{'VERB': 'надеяться'}, {'PUNCT': ','}, {'PRON': 'мы'}, {'PART': 'не'}, {'VERB': 'забыть'}, {'PUNCT': ','}, {'PRON': 'кто'}, {'ADP': 'на'}, {'ADJ': 'сам'}, {'NOUN': 'дело'}, {'VERB': 'поймать'}, {'PROPN': 'поттер'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10513;С кем будешь говорить первым?;6;[{'ADP': 'с'}, {'PRON': 'кто'}, {'AUX': 'быть'}, {'VERB': 'говорить'}, {'ADJ': 'первый'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10525;«Гринготтс» подчинят колдунам, домовых эльфов истребят – но кто из носителей палочек выступит против?;18;[{'PUNCT': '«'}, {'PROPN': 'гринготтс'}, {'PUNCT': '»'}, {'ADJ': 'подчинят'}, {'NOUN': 'колдун'}, {'PUNCT': ','}, {'ADJ': 'домовый'}, {'NOUN': 'эльф'}, {'NOUN': 'истребить'}, {'PUNCT': '–'}, {'CCONJ': 'но'}, {'PRON': 'кто'}, {'ADP': 'из'}, {'NOUN': 'носитель'}, {'NOUN': 'палочка'}, {'VERB': 'выступить'}, {'ADV': 'против'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10583;Но если не Думбльдор, кто же прислал в подвал Добби?;12;[{'CCONJ': 'но'}, {'SCONJ': 'если'}, {'PART': 'не'}, {'PROPN': 'думбльдор'}, {'PUNCT': ','}, {'PRON': 'кто'}, {'PART': 'же'}, {'VERB': 'прислать'}, {'ADP': 'в'}, {'NOUN': 'подвал'}, {'PROPN': 'добби'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10604;Кто там?;3;[{'PRON': 'кто'}, {'ADV': 'там'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10610;На кого он похож?;5;[{'ADP': 'на'}, {'PRON': 'кто'}, {'PRON': 'он'}, {'ADJ': 'похожий'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10627;А кто ваш спутник?;5;[{'CCONJ': 'а'}, {'PRON': 'кто'}, {'DET': 'ваш'}, {'NOUN': 'спутник'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10666;Кто это был?;4;[{'PRON': 'кто'}, {'PRON': 'это'}, {'AUX': 'быть'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10719;Кому«должен»?;5;[{'PRON': 'кто'}, {'PUNCT': '«'}, {'ADJ': 'должный'}, {'PUNCT': '»'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10833;Кто здесь?;3;[{'PRON': 'кто'}, {'ADV': 'здесь'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10885;Кто привидение башни «Вранзора»?;7;[{'PRON': 'кто'}, {'NOUN': 'привидение'}, {'NOUN': 'башня'}, {'PUNCT': '«'}, {'PROPN': 'вранзор'}, {'PUNCT': '»'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10925;О ком?;3;[{'INTJ': 'о'}, {'PRON': 'кто'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10934;А эту кто тебе одолжил, Малфой?;8;[{'CCONJ': 'а'}, {'DET': 'этот'}, {'PRON': 'кто'}, {'PRON': 'ты'}, {'VERB': 'одолжить'}, {'PUNCT': ','}, {'PROPN': 'малфа'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10940;Ты с кем разговариваешь?;5;[{'PRON': 'ты'}, {'ADP': 'с'}, {'PRON': 'кто'}, {'VERB': 'разговаривать'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10943;Кого волнует твое мнение?;5;[{'PRON': 'кто'}, {'VERB': 'волновать'}, {'DET': 'твой'}, {'NOUN': 'мнение'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10972;Плащ, конечно, маловат, но в густой пыли, среди битых камней и мелькающих вспышек кто заметит какие-то бестелесные ноги?;23;[{'NOUN': 'плащ'}, {'PUNCT': ','}, {'ADV': 'конечно'}, {'PUNCT': ','}, {'NOUN': 'маловатый'}, {'PUNCT': ','}, {'CCONJ': 'но'}, {'ADP': 'в'}, {'ADJ': 'густой'}, {'NOUN': 'пыль'}, {'PUNCT': ','}, {'ADP': 'среди'}, {'ADJ': 'битый'}, {'NOUN': 'камень'}, {'CCONJ': 'и'}, {'ADJ': 'мелькать'}, {'NOUN': 'вспышка'}, {'PRON': 'кто'}, {'VERB': 'заметить'}, {'DET': 'какой-то'}, {'ADJ': 'бестелесный'}, {'NOUN': 'нога'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10981;–Ты колдун или кто?;6;[{'PUNCT': '–'}, {'PRON': 'ты'}, {'NOUN': 'колдун'}, {'CCONJ': 'или'}, {'PRON': 'кто'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
10995;И кто?;3;[{'CCONJ': 'и'}, {'PRON': 'кто'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
11008;И кто теперь шпионит?;5;[{'CCONJ': 'и'}, {'PRON': 'кто'}, {'ADV': 'теперь'}, {'VERB': 'шпионить'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
11021;Кому охота там учиться?;5;[{'PRON': 'кто'}, {'NOUN': 'охота'}, {'ADV': 'там'}, {'VERB': 'учиться'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
11157;Понимал ли я в глубине души, кто таков Геллерт Гриндельвальд?;12;[{'VERB': 'понимать'}, {'PART': 'ли'}, {'PRON': 'я'}, {'ADP': 'в'}, {'NOUN': 'глубина'}, {'NOUN': 'душа'}, {'PUNCT': ','}, {'PRON': 'кто'}, {'ADJ': 'таков'}, {'PROPN': 'геллерт'}, {'PROPN': 'гриндельвальд'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
11181;Ну, кто потащит труп?;6;[{'PART': 'ну'}, {'PUNCT': ','}, {'PRON': 'кто'}, {'VERB': 'потащить'}, {'NOUN': 'труп'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
11186;Кто это тут у нас?;6;[{'PRON': 'кто'}, {'PRON': 'это'}, {'ADV': 'тут'}, {'ADP': 'у'}, {'PRON': 'мы'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
11195;Кем ты сегодня прикроешься, Поттер?;7;[{'PRON': 'кто'}, {'PRON': 'ты'}, {'ADV': 'сегодня'}, {'VERB': 'прикрыться'}, {'PUNCT': ','}, {'PROPN': 'поттер'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
11197;И кто же выживет?;5;[{'CCONJ': 'и'}, {'PRON': 'кто'}, {'PART': 'же'}, {'VERB': 'выжить'}, {'PUNCT': '?'}];кто;[{'PRON': 'кто'}]
